battle_id,game_result,player_1_deck,player_2_deck,player_1_stats,player_2_stats
battle_1749530649.0,1-0,"['goblin-cage-ev1', 'executioner-ev1', 'goblin-demolisher', 'giant-skeleton', 'clone', 'skeleton-barrel', 'tornado', 'flying-machine']","['wall-breakers-ev1', 'dart-goblin-ev1', 'suspicious-bush', 'boss-bandit', 'fire-spirit', 'spear-goblins', 'ice-spirit', 'the-log']","{'avg_elixir': 4.0, 'four_card_cycle': 13.0, 'elixir_leaked': 0.66, 'tower_hp': 6898}","{'avg_elixir': 2.4, 'four_card_cycle': 6.0, 'elixir_leaked': 8.06, 'tower_hp': 6860}"
battle_1749530597.0,1-0,"['ice-spirit-ev1', 'zap-ev1', 'goblin-curse', 'tombstone', 'lava-hound', 'phoenix', 'flying-machine', 'miner']","['royal-recruits-ev1', 'wall-breakers-ev1', 'suspicious-bush', 'goblin-gang', 'firecracker', 'mighty-miner', 'guards', 'arrows']","{'avg_elixir': 3.3, 'four_card_cycle': 8.0, 'elixir_leaked': 0.56, 'tower_hp': 5244}","{'avg_elixir': 3.4, 'four_card_cycle': 10.0, 'elixir_leaked': 1.1, 'tower_hp': 7167}"
battle_1749529963.0,1-0,"['mortar-ev1', 'dart-goblin-ev1', 'goblin-hut', 'skeleton-king', 'suspicious-bush', 'goblin-gang', 'bats', 'arrows']","['firecracker-ev1', 'ice-spirit-ev1', 'hog-rider', 'berserker', 'lightning', 'goblin-hut', 'skeletons', 'the-log']","{'avg_elixir': 3.1, 'four_card_cycle': 10.0, 'elixir_leaked': 0.96, 'tower_hp': 8060}","{'avg_elixir': 2.9, 'four_card_cycle': 6.0, 'elixir_leaked': 2.35, 'tower_hp': 5369}"
battle_1749529404.0,1-0,"['cannon-ev1', 'giant-snowball-ev1', 'the-log', 'fire-spirit', 'little-prince', 'goblin-drill', 'skeletons', 'berserker']","['royal-giant-ev1', 'hunter-ev1', 'the-log', 'electro-spirit', 'skeletons', 'fisherman', 'lightning', 'royal-ghost']","{'avg_elixir': 2.3, 'four_card_cycle': 6.0, 'elixir_leaked': 0.0, 'tower_hp': 8701}","{'avg_elixir': 3.3, 'four_card_cycle': 7.0, 'elixir_leaked': 2.46, 'tower_hp': 7796}"
battle_1749528763.0,1-0,"['knight-ev1', 'witch-ev1', 'ice-wizard', 'baby-dragon', 'graveyard', 'tombstone', 'barbarian-barrel', 'poison']","['giant-snowball-ev1', 'cannon-ev1', 'little-prince', 'the-log', 'skeletons', 'berserker', 'ice-spirit', 'goblin-drill']","{'avg_elixir': 3.6, 'four_card_cycle': 11.0, 'elixir_leaked': 1.64, 'tower_hp': 9208}","{'avg_elixir': 2.3, 'four_card_cycle': 6.0, 'elixir_leaked': 1.54, 'tower_hp': 7876}"
battle_1749528095.0,1-0,"['giant-snowball-ev1', 'cannon-ev1', 'goblin-drill', 'skeletons', 'little-prince', 'ice-spirit', 'the-log', 'berserker']","['ice-spirit-ev1', 'cannon-ev1', 'the-log', 'royal-delivery', 'skeletons', 'royal-hogs', 'archer-queen', 'earthquake']","{'avg_elixir': 2.3, 'four_card_cycle': 6.0, 'elixir_leaked': 1.73, 'tower_hp': 8696}","{'avg_elixir': 2.9, 'four_card_cycle': 7.0, 'elixir_leaked': 2.24, 'tower_hp': 7806}"
battle_1749528013.0,1-0,"['knight-ev1', 'cannon-ev1', 'ice-wizard', 'guards', 'graveyard', 'barbarian-barrel', 'goblinstein', 'poison']","['mortar-ev1', 'witch-ev1', 'skeleton-king', 'skeleton-barrel', 'arrows', 'berserker', 'guards', 'lightning']","{'avg_elixir': 3.5, 'four_card_cycle': 11.0, 'elixir_leaked': 7.07, 'tower_hp': 7450}","{'avg_elixir': 3.8, 'four_card_cycle': 11.0, 'elixir_leaked': 2.32, 'tower_hp': 6456}"
battle_1749527302.0,1-0,"['archers-ev1', 'tesla-ev1', 'the-log', 'electro-spirit', 'fireball', 'knight', 'skeletons', 'x-bow']","['tesla-ev1', 'knight-ev1', 'goblin-gang', 'rocket', 'goblin-barrel', 'princess', 'the-log', 'electro-spirit']","{'avg_elixir': 3.0, 'four_card_cycle': 7.0, 'elixir_leaked': 12.18, 'tower_hp': 6593}","{'avg_elixir': 3.1, 'four_card_cycle': 9.0, 'elixir_leaked': 6.22, 'tower_hp': 3898}"
battle_1749526302.0,1-0,"['pekka-ev1', 'goblin-giant-ev1', 'zap', 'arrows', 'bomber', 'guards', 'heal-spirit', 'rage']","['knight-ev1', 'witch-ev1', 'skeleton-king', 'inferno-dragon', 'freeze', 'tombstone', 'graveyard', 'arrows']","{'avg_elixir': 3.3, 'four_card_cycle': 7.0, 'elixir_leaked': 2.14, 'tower_hp': 9808}","{'avg_elixir': 3.9, 'four_card_cycle': 13.0, 'elixir_leaked': 0.64, 'tower_hp': 6885}"
battle_1749526170.0,1-0,"['pekka-ev1', 'goblin-giant-ev1', 'goblin-curse', 'rage', 'mega-minion', 'arrows', 'bomber', 'goblin-machine']","['goblin-giant-ev1', 'pekka-ev1', 'arrows', 'rage', 'bomber', 'goblin-machine', 'the-log', 'mega-minion']","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 2.92, 'tower_hp': 9457}","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 2.64, 'tower_hp': 6519}"
battle_1749526053.0,1-0,"['valkyrie-ev1', 'mortar-ev1', 'little-prince', 'rocket', 'the-log', 'skeletons', 'electro-spirit', 'tornado']","['goblin-barrel-ev1', 'dart-goblin-ev1', 'knight', 'princess', 'goblin-gang', 'ice-spirit', 'the-log', 'inferno-tower']","{'avg_elixir': 3.0, 'four_card_cycle': 7.0, 'elixir_leaked': 4.11, 'tower_hp': 4145}","{'avg_elixir': 2.9, 'four_card_cycle': 9.0, 'elixir_leaked': 4.24, 'tower_hp': 5914}"
battle_1749525847.0,1-0,"['goblin-giant-ev1', 'zap-ev1', 'heal-spirit', 'dark-prince', 'sparky', 'rage', 'electro-wizard', 'elite-barbarians']","['royal-giant-ev1', 'hunter-ev1', 'guards', 'electro-spirit', 'the-log', 'fireball', 'monk', 'fisherman']","{'avg_elixir': 3.9, 'four_card_cycle': 9.0, 'elixir_leaked': 9.42, 'tower_hp': 7598}","{'avg_elixir': 3.5, 'four_card_cycle': 9.0, 'elixir_leaked': 8.42, 'tower_hp': 7492}"
battle_1749525462.0,2-1,"['battle-ram-ev1', 'zap-ev1', 'royal-ghost', 'spear-goblins', 'boss-bandit', 'cannon-cart', 'goblin-curse', 'bandit']","['goblin-giant-ev1', 'zap-ev1', 'sparky', 'mini-pekka', 'dark-prince', 'mother-witch', 'mega-minion', 'rage']","{'avg_elixir': 3.4, 'four_card_cycle': 9.0, 'elixir_leaked': 2.48, 'tower_hp': 7337}","{'avg_elixir': 3.9, 'four_card_cycle': 11.0, 'elixir_leaked': 0.0, 'tower_hp': 2218}"
battle_1749525412.0,1-0,"['wall-breakers-ev1', 'dart-goblin-ev1', 'spear-goblins', 'suspicious-bush', 'fire-spirit', 'ice-spirit', 'the-log', 'boss-bandit']","['valkyrie-ev1', 'executioner-ev1', 'tornado', 'the-log', 'hog-rider', 'rocket', 'goblins', 'ice-spirit']","{'avg_elixir': 2.4, 'four_card_cycle': 6.0, 'elixir_leaked': 0.0, 'tower_hp': 8960}","{'avg_elixir': 3.4, 'four_card_cycle': 8.0, 'elixir_leaked': 2.53, 'tower_hp': 3658}"
battle_1749525119.0,2-1,"['pekka-ev1', 'goblin-giant-ev1', 'goblin-machine', 'lightning', 'rage', 'bomber', 'arrows', 'mega-minion']","['tesla-ev1', 'giant-snowball-ev1', 'the-log', 'knight', 'skeletons', 'goblin-demolisher', 'goblin-drill', 'ice-spirit']","{'avg_elixir': 4.3, 'four_card_cycle': 10.0, 'elixir_leaked': 3.88, 'tower_hp': 6885}","{'avg_elixir': 2.6, 'four_card_cycle': 6.0, 'elixir_leaked': 9.41, 'tower_hp': 2455}"
battle_1749525069.0,1-0,"['ice-spirit-ev1', 'zap-ev1', 'goblin-curse', 'tombstone', 'lava-hound', 'phoenix', 'flying-machine', 'miner']","['executioner-ev1', 'valkyrie-ev1', 'hog-rider', 'tornado', 'the-log', 'rocket', 'ice-spirit', 'goblins']","{'avg_elixir': 3.3, 'four_card_cycle': 8.0, 'elixir_leaked': 9.91, 'tower_hp': 6273}","{'avg_elixir': 3.4, 'four_card_cycle': 8.0, 'elixir_leaked': 11.76, 'tower_hp': 6931}"
battle_1749524814.0,1-0,"['goblin-barrel-ev1', 'dart-goblin-ev1', 'ice-spirit', 'cannon', 'knight', 'goblin-gang', 'princess', 'the-log']","['skeletons-ev1', 'witch-ev1', 'electro-giant', 'lightning', 'golden-knight', 'the-log', 'tornado', 'goblin-hut']","{'avg_elixir': 2.6, 'four_card_cycle': 9.0, 'elixir_leaked': 0.06, 'tower_hp': 10324}","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 0.0, 'tower_hp': 5771}"
battle_1749524609.0,1-0,"['goblin-drill-ev1', 'knight-ev1', 'goblin-demolisher', 'the-log', 'poison', 'goblin-hut', 'skeletons', 'ice-spirit']","['skeletons-ev1', 'witch-ev1', 'electro-giant', 'lightning', 'golden-knight', 'the-log', 'tornado', 'goblin-hut']","{'avg_elixir': 2.9, 'four_card_cycle': 7.0, 'elixir_leaked': 13.18, 'tower_hp': 7379}","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 7.18, 'tower_hp': 6868}"
battle_1749524312.0,1-0,"['knight-ev1', 'skeletons-ev1', 'fire-spirit', 'x-bow', 'goblinstein', 'electro-spirit', 'elixir-collector', 'the-log']","['mega-knight-ev1', 'lumberjack-ev1', 'bandit', 'ram-rider', 'electro-spirit', 'giant-snowball', 'lightning', 'little-prince']","{'avg_elixir': 3.1, 'four_card_cycle': 5.0, 'elixir_leaked': 3.65, 'tower_hp': 8520}","{'avg_elixir': 3.9, 'four_card_cycle': 9.0, 'elixir_leaked': 1.75, 'tower_hp': 6535}"
battle_1749523843.0,2-1,"['witch-ev1', 'giant-snowball-ev1', 'graveyard', 'giant', 'bowler', 'minions', 'guards', 'arrows']","['musketeer-ev1', 'cannon-ev1', 'ice-spirit', 'fireball', 'ice-golem', 'the-log', 'hog-rider', 'skeletons']","{'avg_elixir': 3.9, 'four_card_cycle': 11.0, 'elixir_leaked': 2.52, 'tower_hp': 7123}","{'avg_elixir': 2.6, 'four_card_cycle': 6.0, 'elixir_leaked': 4.73, 'tower_hp': 4731}"
battle_1749523822.0,1-0,"['knight-ev1', 'witch-ev1', 'poison', 'barbarian-barrel', 'ice-wizard', 'graveyard', 'goblin-hut', 'skeletons']","['wall-breakers-ev1', 'dart-goblin-ev1', 'suspicious-bush', 'the-log', 'spear-goblins', 'boss-bandit', 'fire-spirit', 'ice-spirit']","{'avg_elixir': 3.4, 'four_card_cycle': 9.0, 'elixir_leaked': 1.97, 'tower_hp': 7070}","{'avg_elixir': 2.4, 'four_card_cycle': 6.0, 'elixir_leaked': 0.56, 'tower_hp': 6400}"
battle_1749523191.0,1-0,"['battle-ram-ev1', 'electro-dragon-ev1', 'monk', 'bowler', 'berserker', 'ice-wizard', 'guards', 'tornado']","['dart-goblin-ev1', 'goblin-barrel-ev1', 'ice-spirit', 'knight', 'inferno-tower', 'goblin-gang', 'the-log', 'princess']","{'avg_elixir': 3.8, 'four_card_cycle': 11.0, 'elixir_leaked': 0.95, 'tower_hp': 7364}","{'avg_elixir': 2.9, 'four_card_cycle': 9.0, 'elixir_leaked': 2.95, 'tower_hp': 7545}"
battle_1749523035.0,1-0,"['goblin-giant-ev1', 'zap-ev1', 'sparky', 'mini-pekka', 'dark-prince', 'mother-witch', 'mega-minion', 'rage']","['executioner-ev1', 'knight-ev1', 'graveyard', 'tornado', 'inferno-dragon', 'freeze', 'bowler', 'guards']","{'avg_elixir': 3.9, 'four_card_cycle': 11.0, 'elixir_leaked': 0.0, 'tower_hp': 9034}","{'avg_elixir': 4.0, 'four_card_cycle': 13.0, 'elixir_leaked': 1.4, 'tower_hp': 7876}"
battle_1749522882.0,1-0,"['archers-ev1', 'tesla-ev1', 'the-log', 'electro-spirit', 'fireball', 'knight', 'skeletons', 'x-bow']","['tesla-ev1', 'giant-snowball-ev1', 'ice-spirit', 'goblin-drill', 'skeletons', 'knight', 'the-log', 'goblin-demolisher']","{'avg_elixir': 3.0, 'four_card_cycle': 7.0, 'elixir_leaked': 5.16, 'tower_hp': 10064}","{'avg_elixir': 2.6, 'four_card_cycle': 6.0, 'elixir_leaked': 4.41, 'tower_hp': 5700}"
battle_1749522410.0,1-0,"['dart-goblin-ev1', 'goblin-barrel-ev1', 'the-log', 'princess', 'goblin-gang', 'knight', 'ice-spirit', 'cannon']","['royal-recruits-ev1', 'goblin-cage-ev1', 'royal-hogs', 'zappies', 'flying-machine', 'barbarian-barrel', 'arrows', 'fireball']","{'avg_elixir': 2.6, 'four_card_cycle': 9.0, 'elixir_leaked': 0.71, 'tower_hp': 9848}","{'avg_elixir': 4.1, 'four_card_cycle': 13.0, 'elixir_leaked': 1.2, 'tower_hp': 5771}"
battle_1749522252.0,3-2,"['barbarians-ev1', 'battle-ram-ev1', 'elixir-collector', 'archer-queen', 'bandit', 'heal-spirit', 'royal-ghost', 'arrows']","['wall-breakers-ev1', 'dart-goblin-ev1', 'suspicious-bush', 'boss-bandit', 'fire-spirit', 'spear-goblins', 'ice-spirit', 'the-log']","{'avg_elixir': 3.8, 'four_card_cycle': 10.0, 'elixir_leaked': 0.1, 'tower_hp': 4144}","{'avg_elixir': 2.4, 'four_card_cycle': 6.0, 'elixir_leaked': 0.0, 'tower_hp': 0}"
battle_1749522108.0,3-0,"['goblin-giant-ev1', 'zap-ev1', 'rage', 'sparky', 'minions', 'mother-witch', 'mini-pekka', 'dark-prince']","['witch-ev1', 'giant-snowball-ev1', 'minions', 'guards', 'graveyard', 'bowler', 'giant', 'arrows']","{'avg_elixir': 3.9, 'four_card_cycle': 11.0, 'elixir_leaked': 4.24, 'tower_hp': 10176}","{'avg_elixir': 3.9, 'four_card_cycle': 11.0, 'elixir_leaked': 9.14, 'tower_hp': 0}"
battle_1749521718.0,1-0,"['giant-snowball-ev1', 'valkyrie-ev1', 'poison', 'fire-spirit', 'goblin-demolisher', 'goblin-drill', 'goblin-hut', 'guards']","['knight-ev1', 'cannon-ev1', 'electro-giant', 'barbarian-barrel', 'phoenix', 'bowler', 'tornado', 'lightning']","{'avg_elixir': 3.3, 'four_card_cycle': 10.0, 'elixir_leaked': 0.53, 'tower_hp': 7823}","{'avg_elixir': 4.1, 'four_card_cycle': 11.0, 'elixir_leaked': 3.23, 'tower_hp': 6590}"
battle_1749521437.0,1-0,"['musketeer-ev1', 'skeletons-ev1', 'ice-golem', 'bomb-tower', 'miner', 'balloon', 'giant-snowball', 'barbarian-barrel']","['barbarians-ev1', 'bomber-ev1', 'night-witch', 'lightning', 'golem', 'prince', 'tornado', 'baby-dragon']","{'avg_elixir': 2.9, 'four_card_cycle': 7.0, 'elixir_leaked': 0.56, 'tower_hp': 9151}","{'avg_elixir': 4.6, 'four_card_cycle': 13.0, 'elixir_leaked': 0.53, 'tower_hp': 4174}"
battle_1749520986.0,2-1,"['witch-ev1', 'electro-dragon-ev1', 'lightning', 'golem', 'elixir-collector', 'mini-pekka', 'tombstone', 'arrows']","['goblin-cage-ev1', 'dart-goblin-ev1', 'tornado', 'lightning', 'electro-giant', 'ice-wizard', 'the-log', 'bowler']","{'avg_elixir': 5.0, 'four_card_cycle': 15.0, 'elixir_leaked': 2.27, 'tower_hp': 6797}","{'avg_elixir': 4.1, 'four_card_cycle': 11.0, 'elixir_leaked': 1.95, 'tower_hp': 3951}"
battle_1749520618.0,1-0,"['witch-ev1', 'ice-spirit-ev1', 'berserker', 'goblin-hut', 'the-log', 'lightning', 'royal-hogs', 'skeletons']","['executioner-ev1', 'giant-snowball-ev1', 'barbarian-barrel', 'royal-ghost', 'boss-bandit', 'ram-rider', 'bandit', 'lightning']","{'avg_elixir': 3.3, 'four_card_cycle': 6.0, 'elixir_leaked': 9.83, 'tower_hp': 6667}","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 7.36, 'tower_hp': 5755}"
battle_1749520340.0,1-0,"['ice-spirit-ev1', 'cannon-ev1', 'earthquake', 'archer-queen', 'royal-hogs', 'the-log', 'royal-delivery', 'skeletons']","['wall-breakers-ev1', 'dart-goblin-ev1', 'suspicious-bush', 'boss-bandit', 'fire-spirit', 'spear-goblins', 'ice-spirit', 'the-log']","{'avg_elixir': 2.9, 'four_card_cycle': 7.0, 'elixir_leaked': 2.36, 'tower_hp': 6691}","{'avg_elixir': 2.4, 'four_card_cycle': 6.0, 'elixir_leaked': 3.85, 'tower_hp': 6610}"
battle_1749519943.0,1-0,"['goblin-giant-ev1', 'pekka-ev1', 'goblin-curse', 'mega-minion', 'bomber', 'goblin-machine', 'arrows', 'rage']","['mortar-ev1', 'bats-ev1', 'skeleton-king', 'cannon-cart', 'lightning', 'goblin-gang', 'ice-wizard', 'arrows']","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 2.57, 'tower_hp': 9874}","{'avg_elixir': 3.8, 'four_card_cycle': 11.0, 'elixir_leaked': 1.53, 'tower_hp': 7440}"
battle_1749519357.0,1-0,"['archers-ev1', 'royal-recruits-ev1', 'fisherman', 'little-prince', 'lumberjack', 'balloon', 'giant-snowball', 'arrows']","['goblin-barrel-ev1', 'valkyrie-ev1', 'goblin-gang', 'cannon', 'electro-spirit', 'dart-goblin', 'princess', 'suspicious-bush']","{'avg_elixir': 3.8, 'four_card_cycle': 11.0, 'elixir_leaked': 0.0, 'tower_hp': 6849}","{'avg_elixir': 2.8, 'four_card_cycle': 9.0, 'elixir_leaked': 0.67, 'tower_hp': 1398}"
battle_1749519186.0,1-0,"['knight-ev1', 'archers-ev1', 'electro-spirit', 'ice-spirit', 'goblins', 'x-bow', 'elixir-collector', 'the-log']","['wall-breakers-ev1', 'dart-goblin-ev1', 'suspicious-bush', 'boss-bandit', 'spear-goblins', 'ice-spirit', 'fire-spirit', 'the-log']","{'avg_elixir': 3.0, 'four_card_cycle': 6.0, 'elixir_leaked': 7.29, 'tower_hp': 6015}","{'avg_elixir': 2.4, 'four_card_cycle': 6.0, 'elixir_leaked': 1.38, 'tower_hp': 5670}"
battle_1749518994.0,2-1,"['archers-ev1', 'tesla-ev1', 'the-log', 'electro-spirit', 'fireball', 'knight', 'skeletons', 'x-bow']","['skeletons-ev1', 'cannon-ev1', 'tornado', 'barbarian-barrel', 'electro-giant', 'lightning', 'baby-dragon', 'golden-knight']","{'avg_elixir': 3.0, 'four_card_cycle': 7.0, 'elixir_leaked': 6.4, 'tower_hp': 6057}","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 16.4, 'tower_hp': 1088}"
battle_1749518877.0,1-0,"['knight-ev1', 'archers-ev1', 'electro-spirit', 'ice-spirit', 'goblins', 'x-bow', 'elixir-collector', 'the-log']","['archers-ev1', 'royal-recruits-ev1', 'fisherman', 'little-prince', 'lumberjack', 'balloon', 'giant-snowball', 'arrows']","{'avg_elixir': 3.0, 'four_card_cycle': 6.0, 'elixir_leaked': 1.59, 'tower_hp': 7670}","{'avg_elixir': 3.8, 'four_card_cycle': 11.0, 'elixir_leaked': 4.03, 'tower_hp': 4994}"
battle_1749518211.0,1-0,"['pekka-ev1', 'executioner-ev1', 'rage', 'zap', 'battle-ram', 'royal-ghost', 'bandit', 'boss-bandit']","['giant-snowball-ev1', 'tesla-ev1', 'golden-knight', 'guards', 'poison', 'goblin-drill', 'goblin-demolisher', 'ice-spirit']","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 3.62, 'tower_hp': 6724}","{'avg_elixir': 3.3, 'four_card_cycle': 10.0, 'elixir_leaked': 7.94, 'tower_hp': 4972}"
battle_1749518055.0,1-0,"['valkyrie-ev1', 'goblin-barrel-ev1', 'cannon', 'dart-goblin', 'goblin-gang', 'wall-breakers', 'princess', 'ice-spirit']","['witch-ev1', 'goblin-hut', 'elixir-golem', 'lightning', 'goblin-machine', 'berserker', 'arrows', 'rage']","{'avg_elixir': 2.8, 'four_card_cycle': 9.0, 'elixir_leaked': 2.32, 'tower_hp': 7505}","{'avg_elixir': 3.8, 'four_card_cycle': 10.0, 'elixir_leaked': 4.25, 'tower_hp': 4933}"
battle_1749517962.0,1-0,"['royal-giant-ev1', 'hunter-ev1', 'skeletons', 'the-log', 'royal-ghost', 'lightning', 'electro-spirit', 'fisherman']","['royal-giant-ev1', 'hunter-ev1', 'monk', 'guards', 'electro-spirit', 'fisherman', 'barbarian-barrel', 'fireball']","{'avg_elixir': 3.3, 'four_card_cycle': 7.0, 'elixir_leaked': 3.53, 'tower_hp': 8717}","{'avg_elixir': 3.5, 'four_card_cycle': 9.0, 'elixir_leaked': 5.8, 'tower_hp': 7832}"
battle_1749517789.0,1-0,"['tesla-ev1', 'giant-snowball-ev1', 'ice-spirit', 'goblin-drill', 'skeletons', 'knight', 'the-log', 'goblin-demolisher']","['knight-ev1', 'electro-dragon-ev1', 'freeze', 'balloon', 'bowler', 'arrows', 'tornado', 'inferno-dragon']","{'avg_elixir': 2.6, 'four_card_cycle': 6.0, 'elixir_leaked': 0.0, 'tower_hp': 7552}","{'avg_elixir': 4.0, 'four_card_cycle': 13.0, 'elixir_leaked': 2.47, 'tower_hp': 7620}"
battle_1749517603.0,1-0,"['executioner-ev1', 'giant-snowball-ev1', 'ram-rider', 'lightning', 'boss-bandit', 'guards', 'fisherman', 'berserker']","['skeletons-ev1', 'tesla-ev1', 'knight', 'ice-wizard', 'the-log', 'tornado', 'rocket', 'x-bow']","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 3.74, 'tower_hp': 10425}","{'avg_elixir': 3.5, 'four_card_cycle': 9.0, 'elixir_leaked': 4.95, 'tower_hp': 7876}"
