battle_id,game_result,player_1_deck,player_2_deck,player_1_stats,player_2_stats
battle_1748846347.0,3-1,"['goblin-giant-ev1', 'pekka-ev1', 'goblin-machine', 'mega-minion', 'goblin-curse', 'bomber', 'arrows', 'rage']","['firecracker-ev1', 'bats-ev1', 'giant-snowball', 'tombstone', 'skeleton-barrel', 'knight', 'boss-bandit', 'skeletons']","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 0.9, 'tower_hp': 6735}","{'avg_elixir': 2.9, 'four_card_cycle': 8.0, 'elixir_leaked': 0.86, 'tower_hp': 0}"
battle_1748846325.0,1-0,"['lumberjack-ev1', 'electro-dragon-ev1', 'golden-knight', 'night-witch', 'fisherman', 'golem', 'bats', 'arrows']","['valkyrie-ev1', 'goblin-cage-ev1', 'flying-machine', 'lava-hound', 'arrows', 'skeleton-dragons', 'guards', 'lightning']","{'avg_elixir': 4.1, 'four_card_cycle': 12.0, 'elixir_leaked': 6.41, 'tower_hp': 8266}","{'avg_elixir': 4.4, 'four_card_cycle': 14.0, 'elixir_leaked': 3.7, 'tower_hp': 7777}"
battle_1748846300.0,1-0,"['executioner-ev1', 'giant-snowball-ev1', 'barbarian-barrel', 'bandit', 'boss-bandit', 'ram-rider', 'royal-ghost', 'lightning']","['mortar-ev1', 'witch-ev1', 'lightning', 'miner', 'skeleton-king', 'bats', 'spear-goblins', 'arrows']","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 3.32, 'tower_hp': 9871}","{'avg_elixir': 3.6, 'four_card_cycle': 10.0, 'elixir_leaked': 0.32, 'tower_hp': 6353}"
battle_1748846167.0,1-0,"['witch-ev1', 'ice-spirit-ev1', 'the-log', 'berserker', 'hog-rider', 'skeletons', 'lightning', 'goblin-hut']","['goblin-giant-ev1', 'pekka-ev1', 'mega-minion', 'fisherman', 'bomber', 'guards', 'arrows', 'rage']","{'avg_elixir': 3.1, 'four_card_cycle': 6.0, 'elixir_leaked': 0.81, 'tower_hp': 9582}","{'avg_elixir': 3.6, 'four_card_cycle': 10.0, 'elixir_leaked': 2.73, 'tower_hp': 6433}"
battle_1748845991.0,1-0,"['witch-ev1', 'ice-spirit-ev1', 'royal-hogs', 'berserker', 'lightning', 'goblin-hut', 'skeletons', 'the-log']","['knight-ev1', 'firecracker-ev1', 'cannon', 'barbarian-barrel', 'little-prince', 'lightning', 'electro-giant', 'tornado']","{'avg_elixir': 3.3, 'four_card_cycle': 6.0, 'elixir_leaked': 0.31, 'tower_hp': 8290}","{'avg_elixir': 3.8, 'four_card_cycle': 11.0, 'elixir_leaked': 0.55, 'tower_hp': 7876}"
battle_1748845833.0,3-0,"['dart-goblin-ev1', 'goblin-barrel-ev1', 'goblin-gang', 'wall-breakers', 'valkyrie', 'princess', 'cannon', 'fire-spirit']","['bomber-ev1', 'electro-dragon-ev1', 'golem', 'bats', 'lightning', 'night-witch', 'skeleton-king', 'tornado']","{'avg_elixir': 2.8, 'four_card_cycle': 9.0, 'elixir_leaked': 0.0, 'tower_hp': 10250}","{'avg_elixir': 4.3, 'four_card_cycle': 11.0, 'elixir_leaked': 2.13, 'tower_hp': 0}"
battle_1748845633.0,1-0,"['witch-ev1', 'skeletons-ev1', 'hog-rider', 'berserker', 'the-log', 'goblin-hut', 'ice-spirit', 'lightning']","['witch-ev1', 'pekka-ev1', 'elixir-collector', 'tombstone', 'ice-wizard', 'arrows', 'lightning', 'skeleton-army']","{'avg_elixir': 3.1, 'four_card_cycle': 6.0, 'elixir_leaked': 6.41, 'tower_hp': 10292}","{'avg_elixir': 4.5, 'four_card_cycle': 12.0, 'elixir_leaked': 0.97, 'tower_hp': 7340}"
battle_1748845573.0,2-1,"['goblin-barrel-ev1', 'dart-goblin-ev1', 'goblins', 'boss-bandit', 'rascals', 'wall-breakers', 'the-log', 'princess']","['knight-ev1', 'witch-ev1', 'graveyard', 'goblin-hut', 'poison', 'ice-spirit', 'barbarian-barrel', 'spear-goblins']","{'avg_elixir': 3.3, 'four_card_cycle': 9.0, 'elixir_leaked': 0.0, 'tower_hp': 4472}","{'avg_elixir': 3.3, 'four_card_cycle': 8.0, 'elixir_leaked': 0.09, 'tower_hp': 3511}"
battle_1748845561.0,1-0,"['mega-knight-ev1', 'bats-ev1', 'zap', 'musketeer', 'barbarian-barrel', 'wall-breakers', 'prince', 'miner']","['royal-recruits-ev1', 'lumberjack-ev1', 'royal-ghost', 'battle-ram', 'arrows', 'lightning', 'goblin-cage', 'inferno-dragon']","{'avg_elixir': 3.4, 'four_card_cycle': 8.0, 'elixir_leaked': 11.24, 'tower_hp': 5931}","{'avg_elixir': 4.4, 'four_card_cycle': 14.0, 'elixir_leaked': 1.91, 'tower_hp': 5378}"
battle_1748845452.0,1-0,"['cannon-ev1', 'giant-snowball-ev1', 'x-bow', 'archer-queen', 'knight', 'fire-spirit', 'skeletons', 'the-log']","['cannon-ev1', 'musketeer-ev1', 'ice-golem', 'hog-rider', 'freeze', 'poison', 'skeletons', 'the-log']","{'avg_elixir': 2.9, 'four_card_cycle': 6.0, 'elixir_leaked': 0.99, 'tower_hp': 9195}","{'avg_elixir': 3.0, 'four_card_cycle': 8.0, 'elixir_leaked': 0.24, 'tower_hp': 7876}"
battle_1748845150.0,2-0,"['wall-breakers-ev1', 'bats-ev1', 'miner', 'mighty-miner', 'poison', 'goblin-hut', 'spear-goblins', 'the-log']","['goblin-cage-ev1', 'valkyrie-ev1', 'arrows', 'inferno-dragon', 'skeleton-dragons', 'lava-hound', 'lightning', 'guards']","{'avg_elixir': 2.9, 'four_card_cycle': 8.0, 'elixir_leaked': 1.46, 'tower_hp': 10557}","{'avg_elixir': 4.4, 'four_card_cycle': 14.0, 'elixir_leaked': 13.41, 'tower_hp': 3042}"
battle_1748845128.0,1-0,"['executioner-ev1', 'giant-snowball-ev1', 'lightning', 'ram-rider', 'barbarian-barrel', 'royal-ghost', 'boss-bandit', 'guards']","['royal-recruits-ev1', 'goblin-cage-ev1', 'royal-hogs', 'zappies', 'flying-machine', 'barbarian-barrel', 'arrows', 'fireball']","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 2.63, 'tower_hp': 6602}","{'avg_elixir': 4.1, 'four_card_cycle': 13.0, 'elixir_leaked': 0.8, 'tower_hp': 5298}"
battle_1748845118.0,3-0,"['executioner-ev1', 'giant-snowball-ev1', 'ram-rider', 'boss-bandit', 'lightning', 'royal-ghost', 'bandit', 'barbarian-barrel']","['firecracker-ev1', 'cannon-ev1', 'hog-rider', 'mighty-miner', 'earthquake', 'ice-spirit', 'the-log', 'skeletons']","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 0.21, 'tower_hp': 7789}","{'avg_elixir': 2.6, 'four_card_cycle': 7.0, 'elixir_leaked': 1.01, 'tower_hp': 0}"
battle_1748845085.0,1-0,"['mega-knight-ev1', 'bats-ev1', 'goblin-gang', 'wall-breakers', 'prince', 'archer-queen', 'bandit', 'arrows']","['witch-ev1', 'skeletons-ev1', 'hog-rider', 'berserker', 'the-log', 'goblin-hut', 'ice-spirit', 'lightning']","{'avg_elixir': 3.8, 'four_card_cycle': 10.0, 'elixir_leaked': 0.0, 'tower_hp': 8652}","{'avg_elixir': 3.1, 'four_card_cycle': 6.0, 'elixir_leaked': 4.41, 'tower_hp': 5826}"
battle_1748845042.0,3-0,"['witch-ev1', 'valkyrie-ev1', 'bowler', 'arrows', 'sparky', 'mega-minion', 'giant', 'the-log']","['bomber-ev1', 'zap-ev1', 'heal-spirit', 'arrows', 'giant', 'mega-minion', 'prince', 'boss-bandit']","{'avg_elixir': 4.1, 'four_card_cycle': 12.0, 'elixir_leaked': 0.13, 'tower_hp': 9854}","{'avg_elixir': 3.4, 'four_card_cycle': 8.0, 'elixir_leaked': 7.27, 'tower_hp': 0}"
battle_1748845015.0,1-0,"['executioner-ev1', 'valkyrie-ev1', 'graveyard', 'inferno-dragon', 'bowler', 'goblin-hut', 'tornado', 'freeze']","['ice-spirit-ev1', 'witch-ev1', 'lightning', 'skeletons', 'goblin-hut', 'the-log', 'berserker', 'royal-hogs']","{'avg_elixir': 4.3, 'four_card_cycle': 15.0, 'elixir_leaked': 10.2, 'tower_hp': 7034}","{'avg_elixir': 3.3, 'four_card_cycle': 6.0, 'elixir_leaked': 9.2, 'tower_hp': 5620}"
battle_1748844983.0,2-1,"['wall-breakers-ev1', 'dart-goblin-ev1', 'fire-spirit', 'the-log', 'boss-bandit', 'suspicious-bush', 'ice-spirit', 'spear-goblins']","['goblin-barrel-ev1', 'dart-goblin-ev1', 'monk', 'the-log', 'skeletons', 'goblin-gang', 'ice-spirit', 'inferno-tower']","{'avg_elixir': 2.4, 'four_card_cycle': 6.0, 'elixir_leaked': 0.0, 'tower_hp': 5274}","{'avg_elixir': 2.9, 'four_card_cycle': 7.0, 'elixir_leaked': 0.76, 'tower_hp': 194}"
battle_1748844817.0,1-0,"['goblin-giant-ev1', 'pekka-ev1', 'fisherman', 'mega-minion', 'arrows', 'goblin-curse', 'rage', 'skeletons']","['electro-dragon-ev1', 'pekka-ev1', 'electro-wizard', 'arrows', 'the-log', 'goblin-curse', 'boss-bandit', 'electro-spirit']","{'avg_elixir': 3.4, 'four_card_cycle': 8.0, 'elixir_leaked': 26.67, 'tower_hp': 8122}","{'avg_elixir': 3.8, 'four_card_cycle': 8.0, 'elixir_leaked': 31.02, 'tower_hp': 6773}"
battle_1748844798.0,1-0,"['executioner-ev1', 'giant-snowball-ev1', 'ram-rider', 'boss-bandit', 'lightning', 'royal-ghost', 'guards', 'barbarian-barrel']","['goblin-barrel-ev1', 'valkyrie-ev1', 'the-log', 'goblin-gang', 'cannon', 'dart-goblin', 'princess', 'wall-breakers']","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 1.18, 'tower_hp': 7515}","{'avg_elixir': 2.9, 'four_card_cycle': 10.0, 'elixir_leaked': 1.75, 'tower_hp': 4485}"
battle_1748844766.0,1-0,"['wizard-ev1', 'mega-knight-ev1', 'zap', 'skeleton-army', 'fire-spirit', 'sparky', 'bandit', 'bomber']","['witch-ev1', 'executioner-ev1', 'boss-bandit', 'the-log', 'goblin-barrel', 'royal-ghost', 'goblin-hut', 'suspicious-bush']","{'avg_elixir': 3.6, 'four_card_cycle': 8.0, 'elixir_leaked': 9.94, 'tower_hp': 4953}","{'avg_elixir': 3.8, 'four_card_cycle': 10.0, 'elixir_leaked': 0.64, 'tower_hp': 6065}"
battle_1748844746.0,1-0,"['witch-ev1', 'ice-spirit-ev1', 'graveyard', 'poison', 'goblin-hut', 'spear-goblins', 'valkyrie', 'barbarian-barrel']","['cannon-ev1', 'skeletons-ev1', 'tornado', 'guards', 'phoenix', 'bowler', 'electro-giant', 'lightning']","{'avg_elixir': 3.4, 'four_card_cycle': 9.0, 'elixir_leaked': 6.23, 'tower_hp': 9070}","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 10.23, 'tower_hp': 7280}"
battle_1748844625.0,3-1,"['goblin-giant-ev1', 'pekka-ev1', 'goblin-machine', 'mega-minion', 'goblin-curse', 'bomber', 'arrows', 'rage']","['royal-recruits-ev1', 'goblin-cage-ev1', 'golden-knight', 'royal-hogs', 'flying-machine', 'zappies', 'arrows', 'barbarian-barrel']","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 2.21, 'tower_hp': 5821}","{'avg_elixir': 4.1, 'four_card_cycle': 13.0, 'elixir_leaked': 2.23, 'tower_hp': 0}"
battle_1748844555.0,1-0,"['valkyrie-ev1', 'bomber-ev1', 'arrows', 'skeleton-dragons', 'lava-hound', 'lightning', 'inferno-dragon', 'guards']","['witch-ev1', 'knight-ev1', 'graveyard', 'baby-dragon', 'poison', 'ice-wizard', 'goblin-hut', 'barbarian-barrel']","{'avg_elixir': 4.1, 'four_card_cycle': 12.0, 'elixir_leaked': 14.41, 'tower_hp': 9335}","{'avg_elixir': 3.8, 'four_card_cycle': 12.0, 'elixir_leaked': 13.41, 'tower_hp': 7876}"
battle_1748844464.0,1-0,"['skeletons-ev1', 'musketeer-ev1', 'balloon', 'ice-golem', 'giant-snowball', 'bomb-tower', 'barbarian-barrel', 'miner']","['cannon-ev1', 'skeletons-ev1', 'tornado', 'guards', 'phoenix', 'bowler', 'electro-giant', 'lightning']","{'avg_elixir': 2.9, 'four_card_cycle': 7.0, 'elixir_leaked': 2.3, 'tower_hp': 9509}","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 2.82, 'tower_hp': 7876}"
battle_1748844454.0,1-0,"['witch-ev1', 'royal-giant-ev1', 'the-log', 'lightning', 'skeletons', 'fisherman', 'tombstone', 'skeleton-king']","['zap-ev1', 'lumberjack-ev1', 'giant', 'dark-prince', 'skeleton-army', 'baby-dragon', 'mega-minion', 'poison']","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 6.1, 'tower_hp': 9694}","{'avg_elixir': 3.6, 'four_card_cycle': 12.0, 'elixir_leaked': 2.17, 'tower_hp': 6671}"
battle_1748844403.0,2-0,"['goblin-barrel-ev1', 'dart-goblin-ev1', 'fire-spirit', 'skeletons', 'cannon', 'ice-spirit', 'the-log', 'ice-golem']","['executioner-ev1', 'giant-snowball-ev1', 'ram-rider', 'boss-bandit', 'lightning', 'royal-ghost', 'guards', 'barbarian-barrel']","{'avg_elixir': 2.0, 'four_card_cycle': 5.0, 'elixir_leaked': 0.0, 'tower_hp': 7646}","{'avg_elixir': 4.0, 'four_card_cycle': 10.0, 'elixir_leaked': 5.41, 'tower_hp': 1458}"
battle_1748844299.0,1-0,"['goblin-giant-ev1', 'pekka-ev1', 'lightning', 'rage', 'bomber', 'skeletons', 'mega-minion', 'fisherman']","['executioner-ev1', 'valkyrie-ev1', 'graveyard', 'inferno-dragon', 'bowler', 'goblin-hut', 'tornado', 'freeze']","{'avg_elixir': 3.8, 'four_card_cycle': 8.0, 'elixir_leaked': 7.03, 'tower_hp': 5791}","{'avg_elixir': 4.3, 'four_card_cycle': 15.0, 'elixir_leaked': 9.96, 'tower_hp': 7311}"
battle_1748844267.0,1-0,"['royal-recruits-ev1', 'archers-ev1', 'royal-hogs', 'arrows', 'flying-machine', 'goblin-cage', 'electro-spirit', 'barbarian-barrel']","['pekka-ev1', 'lumberjack-ev1', 'goblin-curse', 'arrows', 'bomber', 'skeleton-dragons', 'lightning', 'boss-bandit']","{'avg_elixir': 3.6, 'four_card_cycle': 9.0, 'elixir_leaked': 2.17, 'tower_hp': 8436}","{'avg_elixir': 4.3, 'four_card_cycle': 11.0, 'elixir_leaked': 0.19, 'tower_hp': 6002}"
battle_1748844212.0,3-1,"['goblin-giant-ev1', 'pekka-ev1', 'goblin-machine', 'mega-minion', 'goblin-curse', 'bomber', 'arrows', 'rage']","['skeletons-ev1', 'archers-ev1', 'arrows', 'elixir-golem', 'night-witch', 'skeleton-king', 'rage', 'goblin-machine']","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 1.96, 'tower_hp': 5495}","{'avg_elixir': 3.1, 'four_card_cycle': 9.0, 'elixir_leaked': 0.86, 'tower_hp': 0}"
battle_1748844074.0,1-0,"['royal-giant-ev1', 'hunter-ev1', 'lightning', 'royal-ghost', 'fisherman', 'skeletons', 'electro-spirit', 'the-log']","['royal-giant-ev1', 'hunter-ev1', 'the-log', 'fisherman', 'monk', 'fireball', 'skeletons', 'electro-spirit']","{'avg_elixir': 3.3, 'four_card_cycle': 7.0, 'elixir_leaked': 1.41, 'tower_hp': 6735}","{'avg_elixir': 3.3, 'four_card_cycle': 7.0, 'elixir_leaked': 0.0, 'tower_hp': 7093}"
battle_1748844006.0,1-0,"['ice-spirit-ev1', 'valkyrie-ev1', 'mirror', 'x-bow', 'rocket', 'tesla', 'the-log', 'archer-queen']","['ice-spirit-ev1', 'witch-ev1', 'graveyard', 'barbarian-barrel', 'poison', 'skeleton-king', 'spear-goblins', 'goblin-hut']","{'avg_elixir': 3.7, 'four_card_cycle': 8.0, 'elixir_leaked': 3.32, 'tower_hp': 8917}","{'avg_elixir': 3.4, 'four_card_cycle': 9.0, 'elixir_leaked': 5.31, 'tower_hp': 7228}"
battle_1748843950.0,1-0,"['royal-recruits-ev1', 'witch-ev1', 'flying-machine', 'royal-hogs', 'goblin-hut', 'bats', 'arrows', 'lightning']","['mega-knight-ev1', 'pekka-ev1', 'electro-wizard', 'archer-queen', 'inferno-dragon', 'lightning', 'arrows', 'mother-witch']","{'avg_elixir': 4.5, 'four_card_cycle': 13.0, 'elixir_leaked': 0.45, 'tower_hp': 7045}","{'avg_elixir': 5.0, 'four_card_cycle': 15.0, 'elixir_leaked': 4.52, 'tower_hp': 6629}"
battle_1748843913.0,1-0,"['wall-breakers-ev1', 'bats-ev1', 'spear-goblins', 'goblin-hut', 'miner', 'golden-knight', 'the-log', 'poison']","['royal-giant-ev1', 'hunter-ev1', 'lightning', 'monk', 'fisherman', 'skeletons', 'electro-spirit', 'the-log']","{'avg_elixir': 2.9, 'four_card_cycle': 8.0, 'elixir_leaked': 6.41, 'tower_hp': 8837}","{'avg_elixir': 3.5, 'four_card_cycle': 7.0, 'elixir_leaked': 9.41, 'tower_hp': 5386}"
battle_1748843896.0,1-0,"['valkyrie-ev1', 'firecracker-ev1', 'earthquake', 'cannon', 'hog-rider', 'ice-spirit', 'the-log', 'skeletons']","['royal-recruits-ev1', 'archers-ev1', 'fisherman', 'skeletons', 'lumberjack', 'arrows', 'cannon', 'balloon']","{'avg_elixir': 2.6, 'four_card_cycle': 7.0, 'elixir_leaked': 1.52, 'tower_hp': 10063}","{'avg_elixir': 3.6, 'four_card_cycle': 10.0, 'elixir_leaked': 0.1, 'tower_hp': 7184}"
battle_1748843889.0,3-1,"['goblin-giant-ev1', 'pekka-ev1', 'mega-minion', 'goblin-machine', 'bomber', 'arrows', 'goblin-curse', 'rage']","['mega-knight-ev1', 'firecracker-ev1', 'goblin-hut', 'earthquake', 'skeletons', 'the-log', 'hog-rider', 'golden-knight']","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 1.17, 'tower_hp': 4639}","{'avg_elixir': 3.5, 'four_card_cycle': 9.0, 'elixir_leaked': 0.31, 'tower_hp': 0}"
battle_1748843851.0,1-0,"['witch-ev1', 'ice-spirit-ev1', 'hog-rider', 'berserker', 'lightning', 'goblin-hut', 'skeletons', 'the-log']","['giant-snowball-ev1', 'goblin-barrel-ev1', 'royal-ghost', 'boss-bandit', 'prince', 'princess', 'goblin-gang', 'dart-goblin']","{'avg_elixir': 3.1, 'four_card_cycle': 6.0, 'elixir_leaked': 1.1, 'tower_hp': 7698}","{'avg_elixir': 3.5, 'four_card_cycle': 11.0, 'elixir_leaked': 0.04, 'tower_hp': 5006}"
battle_1748843842.0,1-0,"['mortar-ev1', 'bats-ev1', 'goblin-machine', 'goblin-gang', 'skeleton-king', 'ice-wizard', 'arrows', 'lightning']","['royal-recruits-ev1', 'goblin-cage-ev1', 'flying-machine', 'arrows', 'barbarian-barrel', 'royal-hogs', 'zappies', 'fireball']","{'avg_elixir': 3.8, 'four_card_cycle': 11.0, 'elixir_leaked': 1.36, 'tower_hp': 7828}","{'avg_elixir': 4.1, 'four_card_cycle': 13.0, 'elixir_leaked': 0.27, 'tower_hp': 7113}"
battle_1748843713.0,2-1,"['goblin-giant-ev1', 'pekka-ev1', 'goblin-machine', 'mega-minion', 'goblin-curse', 'bomber', 'arrows', 'rage']","['pekka-ev1', 'goblin-giant-ev1', 'goblin-curse', 'fisherman', 'goblin-machine', 'bomber', 'arrows', 'rage']","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 2.1, 'tower_hp': 3761}","{'avg_elixir': 3.8, 'four_card_cycle': 9.0, 'elixir_leaked': 4.41, 'tower_hp': 1313}"
battle_1748843677.0,1-0,"['ice-spirit-ev1', 'firecracker-ev1', 'boss-bandit', 'tesla', 'skeletons', 'hog-rider', 'the-log', 'lightning']","['royal-giant-ev1', 'hunter-ev1', 'lightning', 'royal-ghost', 'fisherman', 'skeletons', 'electro-spirit', 'the-log']","{'avg_elixir': 3.4, 'four_card_cycle': 7.0, 'elixir_leaked': 1.6, 'tower_hp': 6358}","{'avg_elixir': 3.3, 'four_card_cycle': 7.0, 'elixir_leaked': 4.05, 'tower_hp': 5884}"
